model,name,price,quantity,status
412933,"Inventor ΝUVI-12WF/ΝUVO-12 – Κλιματιστικό 12000 BTU A++/A+ με Ιονιστή",629,0,0
412935,"Inventor ΝUVI-18WF/ΝUVO-18 – Κλιματιστικό 18000 BTU A++/A+ με Ιονιστή",1049,0,0
412937,"Inventor ΝUVI-24WF/ΝUVO-24 – Κλιματιστικό 24000 BTU A++/A+ με Ιονιστή",1199,0,0
412952,"Midea AEP2-09NXD6 – Κλιματιστικό All Easy Pro 9000 BTU Inverter",479,6,1
412954,"Midea AEP2-12NXD6 – Κλιματιστικό All Easy Pro 12000 BTU Inverter",539,8,1
412956,"Midea AEP2-18NXD6 – Κλιματιστικό All Easy Pro 18000 BTU Inverter",806,2,1
412958,"Midea AEP2-24NXD6 – Κλιματιστικό All Easy Pro 24000 BTU Inverter",959,2,1
413005,"A/C Mitsubishi MSZ/MUZ-HR42VF-E1 14000Btu",919,0,0
413009,"Mitsubishi Electric MSZ/MUZ - HR50VF – Κλιματιστικό 18000 BTU Inverter",999,0,0
413027,"Mitsubishi Electric MSZ/MUZ - HR35VF – Κλιματιστικό 12000 BTU Inverter",649,0,0
413038,"Air Cooler Olimpia Splendid Peler 4D 75W Mε Τηλεχειριστήριο",92,0,0
413052,"Ανεμιστήρας Ορθοστάτης Inventor FS405B Μαύρος",76,0,0
413054,"Inventor FT403W – Ανεμιστήρας Επιτραπέζιος 40W",45,0,0
413066,"Bosch ASI09AW40/ASO09AW40  – Κλιματιστικό Serie 6 9000 BTU",427,0,0
413068,"Bosch ASI12AW40/ASO12AW40 – Serie 6 Κλιματιστικό 12000 BTU",516,0,0
413075,"Taurus BERGEN 16CR – Ανεμιστήρας Ορθοστάτης 45W 40cm Μαύρο",49,9,1
413102,"Bosch ASI12DW30/ASO12DW30 – Κλιματιστικό Serie 4 12000 BTU",459,0,0
413105,"Bosch ASI18DW30/ASO18DW30  – Κλιματιστικό Serie 4 18000 BTU",1019,0,0
413191,"Mitsubishi Electric MSZ/MUZ - HR71VF – Κλιματιστικό 24000 BTU Inverter",1419,0,0
413218,"Inventor LDVI-09WFI/LDVO-09 – Κλιματιστικό 9000 BTU A+++/A++ με Ιονιστή",577,0,0
413220,"Inventor LDVI-12WFI/LDVO-12 – Κλιματιστικό 12000 BTU A+++/A++ με Ιονιστή",614,0,0
413250,"Midea A/C AG2Line-12NXD0-I ΕΣΩΤ. MIDEA – Κλιματιστικό 12000 BTU",415,0,0
413266,"Mitsubishi Heavy SRK/SRC 25 ZS W –  Κλιματιστικό Inverter 9.000 BTU/h",684,0,0
413268,"Mitsubishi Heavy SRK/SRC 71 ZR W – Κλιματιστικό Inverter 24.000 BTU/h",1449,0,0
413272,"A/C Mitsubishi Heavy SRK/SRC-63 ZR-W Inverter 22.000 btu/h",1359,0,0
413273,"A/C Mitsubishi Heavy SRK/SRC-35 ZS-W Inverter 12.000 btu/h",919,0,0
413286,"Rohnson R-8063 – Αερόθερμο",29.9,7,1
413288,"Inventor CF-WUHIB-20 – Αφυγραντήρας Comfort 20L",279,0,0
413292,"Mitsubishi Heavy SRK/SRC-50 ZS-W –  Κλιματιστικό Inverter",1199,1,1
413298,"Kerosun TG200IP7L – Αερόθερμο KBH - 2000W",94.9,0,0
413316,"Rohnson R-91212 – Αφυγραντήρας 12L με Ιονιστή",148,0,0
413326,"Toyotomi TDE-12GMI21 – Αφυγραντήρας Mizu ion 12L",138,0,0
413340,"Olimpia Splendid Καλοριφέρ Λαδιού Caldorad Humi 13 2500W",129,0,0
413342,"Rohnson MOD R-033 – Ηλεκτρικό Θερμαινόμενο Υποστρωμα",40,0,0
413379,"First FA-5568-3 – Αερόθερμο Δωματίου Δαπέδου 2000W",24.9,0,0
413404,"Toyotomi TDE-20GSP21 – Αφυγραντήρας Sonzai Plus 20L",179,0,0
413405,"Toyotomi TDE-24GSP21 – Αφυγραντήρας Sonzai Plus 24L",216,0,0
413408,"Rohnson MOD R-034 – Ηλεκτρικό Θερμαινόμενο Υπόστρωμα",38,0,0
413449,"Daikin ATXC25D/ARXC25D – Κλιματιστικό Siesta Sensira 9000 BTU",699,0,0
413451,"Daikin ATXC35D/ARXC35D – Κλιματιστικό Siesta Sensira 12000 BTU",699,1,1
413453,"Daikin ATXC50D/ARXC50D – Κλιματιστικό Siesta Sensira 18000 BTU",916,1,1
413455,"Daikin ATXC60D/ARXC60D – Κλιματιστικό Siesta Sensira 21000 BTU",1339,0,0
413457,"Daikin ATXC71D/ARXC71D – Κλιματιστικό Siesta Sensira 24000 BTU",1096,0,0
413516,"Inventor N2UVI-09WFI/N2UVO-09 – Κλιματιστικό 9000 BTU A++/A+ με Ιονιστή",419,0,0
413518,"Inventor N2UVI-12WFI/N2UVO-12 – Κλιματιστικό 12000 BTU A++/A+ με Ιονιστή",459,0,0
413520,"Inventor N2UVI-18WFI/N2UVO-18 – Κλιματιστικό 18000 BTU A++/A+ με Ιονιστή",899,0,0
413640,"Midea FZ10-21ARBW – Ανεμιστήρας Δαπέδου Λευκό",65.9,4,1
413641,"Midea FZ10-21ARBB – Ανεμιστήρας Δαπέδου Μαύρο",65,5,1
413670,"Inventor V5MFI-66B/V5MFO-66 – Κλιματιστικό 55000 BTU",0,0,0
413681,"Morris MFS-16243 – Ανεμιστήρας Ορθοστάτης",109,0,0
413685,"Telco S44-D327 – Ανεμιστήρας Οροφής 110cm με Φως και Τηλεχειριστήριο Κερασί",129,0,0
413708,"Primo PRSF-80560 – Ανεμιστήρας Ορθοστάτης Μαύρο 110W",190,1,1
413718,"Toyotomi CTN/CTG-335W – Κλιματιστικό Erai 12000 BTU A+++",549,0,0
413797,"Toyotomi CTN/CTG-328BV – Κλιματιστικό Erai Black Velvet 9000 BTU",546,0,0
413801,"Toyotomi CTN/CTG-356BV – Κλιματιστικό Erai Black Velvet 18000 BTU",948,0,0
413805,"Toyotomi CTN/CTG-356W – Κλιματιστικό Erai Mystery White 18000 BTU",1149,1,1
413842,"Telco FS-40D – Ανεμιστήρας Ορθοστάτης 45W Διαμέτρου 40cm",29,6,1
413864,"Inventor LHUVI-12WFI/LHUVO-12 – Κλιματιστικό 12000 BTU A+++/A++ με Ιονιστή",589,0,0
413896,"Dai-Ichi DHT22-18IV – Κλιματιστικό DHT22 - 18IV 18000 BTU",578,0,0
413898,"Dai-Ichi DHT22-24IV – Κλιματιστικό Inverter 24000 BTU A++",699,0,0
413970,"Inventor CF-WUHIB-16L – Αφυγραντήρας με Ιονιστή και Wi - Fi 16L",220,0,0
413989,"Rohnson R-9916 – Αφυγραντήρας 16L με Ιονιστή",219,0,0
414003,"Toyotomi TDE-16GSP21 – Αφυγραντήρας Sonzai Plus 16L",169,0,0
414025,"Toyotomi TDE-30GDAPW – Αφυγραντήρας Reiko 30L με Ιονιστή και Wi Fi",365,0,0
414032,"Φορητό Κλιματιστικό Argo Odin Plus 13000Btu",499,0,0
414046,"Rohnson MOD R-6067 – Αερόθερμο 2000W",29,1,1
414048,"Καλοριφέρ Λαδιού Με 11 Φέτες Inventor INK-2311BLD 2300W",129,0,0
414089,"Inventor SD-IONINV-20L – Αφυγραντήρας Stardust με Ιονιστή και Wi Fi 20L",299,0,0
414103,"Rohnson R-2511-23 – Καλοριφέρ 11 Φέτες 2500W",115,0,0
414159,"Midea CB1-18HRFN8-I/CB1-18HFNX-O – Κλιματιστικό 18000 BTU A++/A+ με Ιονιστή",899,0,0
414170,"Kerosun Θερμοπομπός - Πάνελ Mica KCPMC-20 Double",85,0,0
414189,"Rowenta SO6511F2 – Αερόθερμο Μπάνιου Δαπέδου Μαύρο 2400W",59,0,0
414270,"TCL Elite Premium III 12CHSD/XAC1 – Κλιματιστικό Inverter 12000 BTU A++ WiFi I-Feel",459,0,0
414292,"TCL Elite Premium III 24CHSD/XAC1I – Κλιματιστικό Inverter 24000 BTU A++ WiFi I-Feel",799,0,0
414302,"Gree GRC-181QI/KAR-N6/GRCO-181QI/KAR-N6 – Κλιματιστικό 18000 BTU A++/A+ με Ιονιστή",799,0,0
414372,"Toyotomi CTN/CTG-371W – Κλιματιστικό Inverter Erai White 24000 BTU",1349,1,1
414397,"Rohnson R-8520 – Ανεμιστήρας Air Booster Επιτραπέζιος με Τηλεχειριστήριο",49.9,3,1
414398,"Rohnson R-869 – Ανεμιστήρας Ορθοστάτης Μαύρο",99,3,1
414399,"Rohnson R-8650 – Ανεμιστήρας Ορθοστάτης 33W",93.9,5,1
414400,"Rohnson R-8802 – Air Cooler",99,0,0
414401,"Rohnson R-8803 – Air Cooler",129,1,1
414403,"Midea MFS400R0APW – Ανεμιστήρας Ορθοστάτης Λευκό",44.9,10,1
414404,"Midea MFS400R0APH – Ανεμιστήρας Ορθοστάτης Μαύρο",44.9,10,1
414425,"Ανεμιστήρας Ορθοστάτης Morris MFS-16245 Λευκός",89,0,0
414427,"Ανεμιστήρας Δαπέδου Morris MTF-16240 Λευκός",149,0,0
414459,"Inventor M3GCO290-09 – Φορητό Κλιματιστικό Magic 9000 BTU",281,1,1
414493,"Rohnson R-8520 – Επιτραπέζιος Ανεμιστήρας 60W 22.5 cm με Τηλεχειριστήριο",53.9,2,1
414507,"Fujitsu ASEH09KNCA/AOEH09KNCA – Κλιματιστικό KN Series 9000 BTU",549,0,0
414510,"Fujitsu ASEH12KNCA/AOEH12KNCA – Κλιματιστικό KN Series 12000 BTU",659,0,0
414579,"Rowenta VU5450 – Ανεμιστήρας Ορθοστάτης 55W 40cm με Τηλεχειριστήριο",85,1,1
414598,"Hobby HWF 80610 – Επαγγελματικός Ανεμιστήρας Τοίχου 160W 50cm με Τηλεχειριστήριο",169,1,1
414599,"Toyotomi OTN/OTG-09QINV – Κλιματιστικό 9000 BTU A++/A+ με Ιονιστή",449,2,1
414634,"Estia 06-21559 – Ανεμιστήρας Δαπέδου Stormi 90W Διαμέτρου 40cm",49,0,0
414635,"Ανεμιστήρας Επιδαπέδιος Stormi 50cm 110W",0,0,0
414641,"Mitsubishi Heavy SRK25ZSP-W1 – Κλιματιστικό Inverter 9000 BTU",549,1,1
414659,"Pitsos PSI09AW31/PSO09AW31 – Ιόλη Premium Κλιματιστικό 9000 BTU",357,1,1
414663,"Pitsos PSI18AW31/PSO18AW31 – Κλιματιστικό Inverter Ιόλη Premium 18000 BTU A++/A+",698,0,0
414685,"Argo Iside Φορητό Κλιματιστικό 10000 BTU Ψύξης",359,0,0
414708,"Toyotomi UTN/UTG-09CH – Κλιματιστικό Umi 9000 BTU",499,5,1
414710,"Toyotomi UTN/UTG-12CH – Κλιματιστικό Umi 12000 BTU",569,2,1
414712,"Taurus FRESKO 3B ULTRA SILENCE – Ανεμιστήρας Οροφής 30W 132cm Μπεζ",157,3,1
414719,"Ανεμιστήρας Επιτοίχιος Bow 45cm 75W Μαύρος με Τηλεχειριστήριο",0,0,0
414724,"Toyotomi UTN/UTG-18CH – Κλιματιστικό Umi 18000 BTU",999,2,1
414726,"Toyotomi UTN/UTG-24CH – Κλιματιστικό Umi 24000 BTU",1199,2,1
414730,"Toyotomi GTN/GTG-09CMW – Gosai Κλιματιστικό 9000 BTU",539,6,1
414732,"Toyotomi GTN/GTG-12CMW – Gosai Κλιματιστικό 12000 BTU",669,1,1
414736,"Toyotomi GTN/GTG-24CMW – Gosai Κλιματιστικό 24000 BTU",980,0,0
414751,"Pitsos PSI09VW32/PSO09VW32 – Κλιματιστικό Nefeli Standard 9000 BTU",330,3,1
414761,"Pitsos PSI12VW32/PSO12VW32 – Κλιματιστικό Nefeli Standard 12000 BTU",349.9,3,1
414763,"Estia 06-21207 – Ανεμιστήρας Οροφής Celeste 111cm με Φως & Τηλεχειριστήριο Μπεζ",116,1,1
414774,"Estia 06-21191 – Ανεμιστήρας Οροφής Celeste με Φως και Τηλεχειριστήριο 111 cm Ασημί",119,1,1
414791,"Rohnson R-9530 – Αφυγραντήρας 30L με Ιονιστή & Wi Fi",399,0,0
414831,"Toyotomi OTN/OTG-18QINV – Κλιματιστικό 18000 BTU A++/A+ με Ιονιστή",665,0,0
414833,"Toyotomi OTN/OTG-24QINV – Κλιματιστικό 24000 BTU A++/A+ με Ιονιστή",785,0,0
414850,"Gree GRC/GRCO-101QI/KAR3-N6 – Κλιματιστικό Aura 9000 BTU",446,0,0
414852,"Gree GRC/GRCO-121QI/KAR3-N6 – Κλιματιστικό Aura 12000 BTU",649,0,0
414921,"Estia 06-21214 – Ανεμιστήρας Οροφής Zephyrus 132cm με Φως & Τηλεχειριστήριο Μαύρο",139,1,1
414926,"Dai-Ichi DHT24-09IVi/DHT24-09IVo – Κλιματιστικό 9000 BTU",299,0,0
414928,"Dai-Ichi DHT24-12IV – Κλιματιστικό 12000 BTU",309,0,0
414967,"Rohnson R-073 – Θερμοπομπός Mica Genius Wi Fi 2500W",109,0,0
414968,"Rohnson R-083 – Θερμοπομπός Mica Wi Fi 2400 Watt",149,0,0
414969,"Rohnson R-8022 – Θερμοπομπός Χαλαζία 2400W",95,0,0
414970,"Rohnson R-084 – Θερμοπομπός Turbo 2000W",45,0,0
414971,"Rohnson R-088 Wi-Fi – Θερμοπομπός 2000W Μαύρο",79.9,0,0
415007,"Toyotomi TDE-20SION23 – Αφυγραντήρας Sen 20L με Ιονιστή",169,0,0
415071,"Rohnson R-92025 – Αφυγραντήρας με Συμπιεστή και Ιονιστή 25L",200,0,0
415081,"Kerosun KFH-19C – Αερόθερμο Δωματίου Δαπέδου 1000W",25,1,1
415082,"Toyotomi TDE-18BIVION – Kira Αφυγραντήρας 18L με Ιονιστή",199,0,0
415121,"Singer SDHM-16L Wi-Fi Pure Dry Ion – Αφυγραντήρας 16lt με Ιονιστή & Wi-Fi",169,1,1
415137,"Mitsubishi Heavy DXK/DXC12Z6-W/A – Professional Series Κλιματιστικό 12000 BTU",629,1,1
415141,"Toyotomi Κλιματιστικό Gosai GTN/GTG-09CMB 9000 BTU Wi-Fi",534,0,0
415143,"Toyotomi GTN/GTG-12CMB – Κλιματιστικό Gosai 12000 BTU Wi Fi",628,1,1
415145,"Toyotomi GTN/GTG-18CMB – Κλιματιστικό Gosai 18000 BTU",925,0,0
415147,"Toyotomi Κλιματιστικό Gosai GTN/GTG-24CMB 24000 Btu",1030,0,0
415157,"Toyotomi UTN-17CH/ UTG-17CH – Κλιματιστικό 17000 BTU A+/A++ με Ιονιστή",0,1,0
415188,"Inventor NPVI-24WFI/NPVO24 – Κλιματιστικό Inverter 24000 Btu A+++/A++",1039,1,1
415223,"Toyotomi TAN/TAG-09IG – Κλιματιστικό Ikigai 9000 BTU",399,5,1
415225,"Toyotomi TAN/TAG-12IG – Κλιματιστικό Ikigai 12000 BTU",469,5,1
415227,"Toyotomi TAN/TAG-18IG – Κλιματιστικό Ikigai 18000 BTU",819,2,1
415229,"Toyotomi TAN/TAG-24IG – Κλιματιστικό Ikigai 24000 BTU",969,1,1
415275,"Toyotomi Hydria+ THMUSG416/3R32 ATW SG MONO – Αντλία Θερμότητας Αέρος/Νερού Monoblock 16 kW Τριφασική R32",4999,0,0
415293,"Midea Solstice EZ-09RD6 – Κλιματιστικό Inverter 9000 BTU A+++/A++ AI EcoMaster Wi-Fi",539,0,0
415295,"Midea Solstice EZ-12RD6 – Κλιματιστικό Inverter 12.000 BTU A+++/A++ Wi-Fi",595,0,0
415297,"Midea Solstice EZ-18RD6 – Κλιματιστικό Inverter 18000 BTU A+++/A++ Wi-Fi AI EcoMaster",886,0,0
415299,"Midea Solstice EZ-21RD6 – Κλιματιστικό Inverter 21000 BTU A+++ WiFi AI EcoMaster",1120,0,0
415301,"Midea EZB/EZ-09RD6 – Κλιματιστικό Inverter Solstice 9000 BTU A++/A+",549,1,1
415306,"Midea MPPDB-12HRN7-QB6 – Φορητό Κλιματιστικό 12000 BTU Ψύξης/Θέρμανσης",499,0,0
415307,"Midea MPPHA-09CRN7-QB6-L – Φορητό Κλιματιστικό 9000 BTU Ψύξης",329,2,1
415341,"Rohnson R-8115 – Ανεμιστήρας Ορθοστάτης Δαπέδου",29,0,0
415369,"Midea AMS150-PBW – Ανεμιστήρας Δαπέδου Σκούρο Μπλε",189,0,0
415370,"Midea AIRGRN-09HRFN8-I – Κλιματιστικό 9000 BTU A+++/A++ με Ιονιστή",599,2,1
415372,"Midea AIRGRN-12HRFN8-I – Κλιματιστικό 12000 BTU A+++/A++ με Ιονιστή",639,2,1
415374,"Midea AIRGRN-18HRFN8-I – Κλιματιστικό 18000 BTU A+++/A++ με Ιονιστή",1099,1,1
415376,"Midea AIRGRN-21HRFN8-I – Κλιματιστικό 21000 BTU A+++/A++ με Ιονιστή",1199,1,1
415399,"Rohnson R-8110 – Ανεμιστήρας Δαπέδου EcoFlow",91.8,5,1
415419,"Olimpia Splendid Air Cooler Peler 4T Φορητός",88,15,1
415420,"Olimpia Splendid Air Cooler Peler 7T Φορητός",78,1,1
415444,"Inventor N3VI-12WFI/N3VO-12 – Κλιματιστικό Inverter Neo III 12000 BTU A++/A+++ με Ιονιστή & Wi Fi",397,2,1
415499,"TCL Elite Premium III 09CHSD/XAC1 V1 – Κλιματιστικό Inverter 9000 BTU A++ Wi-Fi I-Feel",469,0,0
415523,"Rohnson R-8550 – Ανεμιστήρας Δαπέδου 90W 45cm",95,1,1
415536,"Bosch ASI09DW31/ASO09DW31 – Κλιματιστικό Inverter Serie 4 9000 BTU A++/A+",394,4,1
415538,"Bosch ASI12DW31/ASO12DW31 – Κλιματιστικό Inverter Serie 4 12000 BTU A++/A+",427,0,0
415540,"Bosch ASI18DW31 – Κλιματιστικό Inverter Serie 4 18000 BTU A++/A+",799,0,0
415542,"Bosch ASI24DW31/ASO24DW31 – Κλιματιστικό Inverter Serie 4 24000 BTU A++/A+",898,0,0
415562,"Bosch ASI24AW31/ASO24AW31 – Κλιματιστικό Inverter Serie 6 24000 BTU A++/A+ Λευκό",949,1,1
415576,"Bosch ASI09AW41/ASO09AW41 – Κλιματιστικό Inverter Serie 6 9000 BTU A+++/A++ Λευκό",498,1,1
415578,"Gree GRC-101QI/KAR3-N7 – Κλιματιστικό 9000 BTU A+++/A++",549,1,1
415580,"Gree GRC-121QI/KAR3-N7 – Κλιματιστικό 12000 BTU A+++/A+",519,2,1
415610,"Toyotomi OTN/OTG-12QINV – Κλιματιστικό 12000 BTU A++/A+ με Ιονιστή",499,3,1
415636,"Hisense HB35XU0BG/AS35XU00W – Κλιματιστικό Inverter Τοίχου 12000 BTU A+++/A++ WiFi",648,2,1
415639,"Hisense HB50BP0AG/AS50BP00W – Κλιματιστικό Inverter Τοίχου 18000 BTU WiFi HI-NANO",849,2,1
415644,"Hisense HB35XU0AG/AS35XU00W – Κλιματιστικό Τοίχου 12000 BTU Inverter WiFi",499,2,1
415664,"Gruppe FAW-20R – Ανεμιστήρας Τοίχου 130W 50cm με Τηλεχειριστήριο",0,0,0
415668,"TCL Elite Premium III 18CHSD/XAC1I V1 – Κλιματιστικό Inverter 18000 BTU A++ WiFi I-Feel",830,0,0
415688,"Bosch ASI18AW31/ASO18AW31 – Κλιματιστικό Inverter Serie 6 18000 BTU Λευκό A++/A+",779,3,1
415735,"Toyotomi TDE-12WBIVION – Kira Αφυγραντήρας 12L με Ιονιστή",149,0,0
415736,"Inventor AL-IONW-10L – Alva 10L Αφυγραντήρας με Ιονιστή",129,0,0
415737,"Inventor AL-IONW-12L – Alva 12L Αφυγραντήρας με Ιονιστή",179,0,0
415742,"Inventor MD-IONWD-20L – Αφυγραντήρας Melody 20L",243,4,1
415743,"Inventor MD-IONWL-20L – Αφυγραντήρας Melody 20L",246,2,1
415756,"Rowenta Instant Comfort Αερόθερμο Μπάνιου Δαπέδου Τιρκουάζ 2400W",67,0,0
415762,"Thermor 110595 Evidence 3 Elec ERP – Θερμοπομπός 2000 W IP24",139,3,1
415775,"Olimpia Splendid Αερόθερμο Κεραμικό Caldo Cubic 1800W",42.9,1,1
415787,"Toyotomi TDE-20TIVION – Αφυγραντήρας 20L με Συμπιεστή & Ιονιστή",199,0,0
415789,"Toyotomi TDE-25TIVI – Αφυγραντήρας 25L με Συμπιεστή, Ιονιστή & Wi - Fi",264,1,1
415800,"Rohnson R-087 Genius Wi-Fi – Θερμοπομπός Mica 2000W Μαύρο",119,0,0
415828,"Hisense KB25YR4BG – Κλιματιστικό Inverter Τοίχου 9000 BTU WiFi Wings Comfort",299,3,1
415830,"Hisense KB35MR0BG – Κλιματιστικό Inverter Τοίχου 12000 BTU WiFi Wings Comfort",348,2,1
415832,"Hisense KB50XS1GG – Κλιματιστικό Inverter Τοίχου 18000 BTU WiFi Wings Comfort",599,1,1
415834,"Hisense KB70BT2BG – Κλιματιστικό Inverter Τοίχου 24000 BTU WiFi Wings Comfort",899,1,1
415899,"Toyotomi GTN/GTG-18CMW – Κλιματιστικό 18000 BTU A+++/A++ με Ιονιστή",1049,1,1
415901,"Toyotomi GTN/GTG-24CMW – Κλιματιστικό 24000 BTU A+++/A++ με Ιονιστή",1249,3,1
416094,"Midea MFS242RDDW – Ανεμιστήρας Ορθοστάτης 18W 18cm Λευκό",119,3,1
416096,"Midea MFS352RDDW – Ανεμιστήρας Ορθοστάτης 30W 36cm Λευκό",79,5,1
416183,"Gree GRC-241QI/KAR-N7 / GRCO-241QI/KAR-N7 – Κλιματιστικό 24000 BTU A++/A+",1059,1,1
568435,"Ενσύρματο Τηλέφωνο Panasonic KX-TS560EX2B Μαύρο",33,0,0
568449,"Ενσύρματο Τηλέφωνο Panasonic KX-TS520EX2W Λευκό",20,0,0
568461,"Ενσύρματο Τηλέφωνο Panasonic KX-TS580EX2W Λευκό",45,0,0
569076,"Panasonic TG2511GRM – Ασύρματο Τηλέφωνο KX - Silver",39,1,1
